finn_car_id,product_brand,purchasing_model,purchasing_model_line,product_fuel,helper_subscription_handover_date,product_body_type,delivery_compound_location
vdja40jb,Mazda,CX-5,Exclusive Line,Benzin,,SUV,compound_blg_saalanderdonau
vdjuvv2b,Mitsubishi,Eclipse Cross,Select,Plug-In-Hybrid,2022-08-11,SUV,compound_blg_d2c_neuss
vdkkp17a,BMW,X4,M Automobile,Diesel,2022-10-07,SUV,compound_akb_kitzingen
vdks7ajk,Land Rover,Range Rover Evoque,R-Dynamic SE,Diesel (mild-hybrid),2022-11-18,SUV,dealer_ahgeisser_karlsruhe
vdlsjlm3,Tesla,Model 3,Performance,Elektro,2022-11-10,Limousine,compound_akb_kitzingen
vdmc0tg8,Tesla,Model Y,Long Range,Elektro,,SUV,compound_akb_kitzingen
vdmfv26k,Opel,Grandland,GS Line,Plug-In-Hybrid,,SUV,dealer_siebrecht_d2c_uslar
vdmwjxjr,Opel,Corsa,Edition,Benzin,,Limousine,dealer_siebrecht_d2c_uslar
vdn7e9zm,Opel,Zafira Life,Edition M,Diesel,2022-10-14,Van,compound_blg_akf_neuss
vdnt2996,Opel,Mokka e,GS Line,Elektro,,SUV,dealer_siebrecht_d2c_uslar
vdphp039,Opel,Corsa,Elegance,Benzin,,Limousine,compound_blg_neuss
vdpxigky,Audi,A4 Avant,S line,Diesel (mild-hybrid),,Kombi,compound_akb_kitzingen
vdrnatsm,Opel,Mokka e,GS Line,Elektro,2023-02-13,SUV,dealer_siebrecht_d2c_uslar
vdv1g8ux,Fiat,500 e,ICON,Elektro,,Kleinwagen,compound_mosolf_kippenheim
vdv5eah9,Hyundai,KONA Elektro,Style + Assistant,Elektro,,SUV,compound_blg_saalanderdonau
vdvsdn76,Jeep,Compass,Upland,Plug-In-Hybrid,,SUV,compound_mosolf_kippenheim
vdw1mta4,Audi,Q2,Advanced,Benzin,,SUV,compound_akb_kitzingen
vdx0o40l,Opel,Corsa,Elegance,Benzin,,Limousine,compound_blg_neuss
ve0tatbk,MG,4,Luxury,Elektro,,Limousine,compound_carserviceerkens_wachtendonk
ve1lzrfa,Tesla,Model 3,Long Range,Elektro,2022-12-19,Limousine,compound_akb_kitzingen
ve3hpzgn,Peugeot,2008,Allure,Benzin,2023-02-14,SUV,compound_akb_kitzingen
ve4o7mmn,Audi,Q8,,Plug-In-Hybrid,,SUV,compound_akb_kitzingen
ve7yvunz,Nissan,Townstar,N-Design,Benzin,,Van,compound_blg_d2c_atn2_neuss
ve9mgu57,Opel,Corsa,Elegance,Benzin,2023-01-24,Limousine,dealer_siebrecht_d2c_uslar
ve9rh3x5,Tesla,Model Y,Long Range,Elektro,,SUV,compound_akb_kitzingen
ve74f3bs,Tesla,Model Y,Long Range,Elektro,,SUV,compound_akb_kitzingen
vedag2t5,Hyundai,Tucson,N Line,Diesel (mild-hybrid),,SUV,compound_mosolf_rackwitz
vee1am95,Fiat,500,Dolcevita,Benzin (mild-hybrid),,Kleinwagen,compound_mosolf_kippenheim
vef57ojn,Fiat,500C,Dolcevita,Benzin (mild-hybrid),,Cabriolet,compound_mosolf_ketzin
vej16t8g,Tesla,Model Y,Long Range,Elektro,,SUV,compound_akb_kitzingen
vej77og9,Opel,Grandland,GS Line,Plug-In-Hybrid,,SUV,dealer_siebrecht_d2c_uslar
vejbdem1,Mazda,6 SW,Exclusive Line,Benzin,,Kombi,compound_blg_duisburg
vemxe4tq,Jeep,Compass,Limited,Benzin,2023-01-17,SUV,compound_mosolf_kippenheim
ven1ozuk,Opel,Insignia,Grand Sport Ultimate,Benzin,2022-08-29,Limousine,dealer_siebrecht_d2c_uslar
venolnmp,Opel,Insignia ST,Elegance,Benzin,2022-10-08,Kombi,dealer_siebrecht_d2c_uslar
veo0wfx8,BMW,X1,Modell XLine,Benzin,2022-07-01,SUV,compound_akb_kitzingen
vep5wz9x,Jeep,Compass,Upland,Plug-In-Hybrid,,SUV,compound_mosolf_kippenheim
ver0wg7r,Jeep,Compass,Limited,Benzin,2022-09-21,SUV,compound_mosolf_kippenheim
verlgzqa,Hyundai,KONA Elektro,Trend – Facelift 2021,Elektro,,SUV,compound_blg_saalanderdonau
ves39byo,Kia,Ceed Sportswagon,Vision,Plug-In-Hybrid,,Kombi,compound_blg_saalanderdonau
vesgepcj,Fiat,500 e,ICON,Elektro,,Kleinwagen,compound_mosolf_kippenheim
vet8wjja,VW,Golf Variant,Life,Benzin (mild-hybrid),,Kombi,compound_arsaltmann_wolnzach
vetbfhgb,Fiat,500 e,ICON,Elektro,,Kleinwagen,compound_mosolf_kippenheim
vevj7e7m,Land Rover,Range Rover Evoque,S,Diesel,,SUV,dealer_avalon_muenchen
vewnykvh,Opel,Mokka e,GS Line,Elektro,2023-02-03,SUV,dealer_siebrecht_d2c_uslar
vf0i9tof,Tesla,Model Y,Long Range,Elektro,,SUV,compound_akb_kitzingen
vf0v7pjc,VW,Passat Variant,Business,Diesel,2023-03-13,Kombi,compound_arsaltmann_wolnzach
vf3aerop,Opel,Grandland,GS Line,Benzin,,SUV,dealer_siebrecht_d2c_uslar
vf3xwxm0,Opel,Crossland,Elegance,Benzin,2022-07-05,SUV,dealer_siebrecht_d2c_uslar
vf4vnrlh,Opel,Corsa,Elegance,Benzin,,Limousine,dealer_siebrecht_d2c_uslar
vf5g8vjm,Audi,A4 Avant,S line,Benzin (mild-hybrid),,Kombi,compound_akb_kitzingen
vf5vkurn,Audi,Q3 Sportback,S line,Plug-In-Hybrid,2022-11-16,SUV,compound_akb_kitzingen
vf6vi1jj,Mitsubishi,Eclipse Cross,Select,Plug-In-Hybrid,2022-08-10,SUV,compound_blg_d2c_neuss
vf7n02j8,Opel,Crossland,Edition,Benzin,,SUV,compound_blg_neuss
vf9a8y3w,Tesla,Model Y,Long Range,Elektro,,SUV,compound_akb_kitzingen
vf9ty16k,BMW,X5,M Sportpaket,Diesel,,SUV,compound_akb_schoeneck
vf83xaq4,Fiat,500,Dolcevita,Benzin (mild-hybrid),,Kleinwagen,compound_mosolf_kippenheim
vf689p5t,Opel,Grandland,GS Line,Benzin,,SUV,dealer_siebrecht_d2c_uslar
vfbfhjnn,Mercedes,C-Klasse,Avantgarde,Benzin,,Limousine,compound_finn.auto_munich
vfdlykyn,Tesla,Model 3,Performance,Elektro,,Limousine,compound_akb_kitzingen
vfewdr6s,Fiat,500 e,ICON,Elektro,2023-02-10,Kleinwagen,compound_mosolf_kippenheim
vfh0q57m,Peugeot,508 SW,Allure,Benzin,,Kombi,dealer_eder_peugeot_rosenheim
vfjk29rm,Fiat,500,Dolcevita,Benzin (mild-hybrid),,Kleinwagen,compound_mosolf_kippenheim
vfmc9rma,Nissan,Leaf,N-Connecta,Elektro,,Limousine,compound_blg_d2c_atn2_neuss
vfmzxbv1,Audi,Q2,Advanced,Benzin,,SUV,compound_akb_kitzingen
vfndb0l7,Opel,Grandland,GS Line,Benzin,2022-03-03,SUV,dealer_siebrecht_d2c_uslar
vfomzqj5,BMW,X5,M Sportpaket,Diesel,,SUV,compound_akb_schoeneck
vfrmvuu3,Nissan,Leaf,N-Connecta,Elektro,2023-01-12,Limousine,compound_blg_d2c_atn2_neuss
vfstszj9,Jeep,Compass,Upland,Plug-In-Hybrid,,SUV,compound_mosolf_kippenheim
vfu3zba3,Audi,RS Q3 Sportback,,Benzin,,SUV,compound_akb_kitzingen
vfubl9gm,Mercedes,GLC,Exclusive,Diesel,,SUV,compound_finn.auto_munich
vfuw396b,Jeep,Compass,Upland,Plug-In-Hybrid,,SUV,compound_mosolf_kippenheim
vg0vnq29,Jeep,Compass,Upland,Plug-In-Hybrid,,SUV,compound_mosolf_kippenheim
vg1a98ao,Opel,Astra,GS Line,Plug-In-Hybrid,,Limousine,dealer_siebrecht_d2c_uslar
vg1hifs8,Jeep,Compass,S,Plug-In-Hybrid,"2022-02-18, 2023-03-21",SUV,compound_mosolf_kippenheim
vg2aigkg,Opel,Astra ST,Elegance,Diesel,,Kombi,compound_blg_neuss
vg3c9dxh,Opel,Corsa,Elegance,Benzin,,Limousine,dealer_siebrecht_d2c_uslar
vg3mavv7,Opel,Mokka,GS Line,Benzin,,SUV,dealer_siebrecht_d2c_uslar
vg3q939a,Mazda,6 SW,Exclusive Line,Benzin,,Kombi,compound_blg_duisburg
vg9sxndw,Renault,Kadjar,Techno,Benzin,2022-06-08,SUV,compound_blg_duisburg
vg9tw4qp,Land Rover,Range Rover Evoque,S,Diesel,,SUV,dealer_avalon_muenchen
vg65tk5u,Peugeot,508 SW,Allure,Benzin,2023-03-21,Kombi,dealer_eder_peugeot_rosenheim
vga8lwre,Audi,Q2,S line,Benzin,2023-02-13,SUV,compound_akb_kitzingen
vga75dgr,Tesla,Model Y,Long Range,Elektro,2022-11-17,SUV,compound_akb_kitzingen
vgcftiwz,Audi,Q5 Sportback,S line,Plug-In-Hybrid,,SUV,compound_akb_kitzingen
vgcr719j,VW,Golf Variant,Life,Benzin (mild-hybrid),,Kombi,compound_arsaltmann_wolnzach
vgcz1o1z,Opel,Crossland,Elegance,Benzin,,SUV,compound_blg_neuss
vge2rhde,Audi,A4 Avant,S line,Benzin (mild-hybrid),,Kombi,compound_akb_kitzingen
vggi115a,BMW,X3,Basisvariante,Diesel,2022-05-03,SUV,compound_akb_schoeneck
vgidzy5g,Kia,XCeed,Vision,Plug-In-Hybrid,,SUV,compound_blg_saalanderdonau
vgil127g,Tesla,Model Y,Long Range,Elektro,,SUV,compound_akb_kitzingen
vgjdcfhl,Opel,Corsa,Elegance,Benzin,,Limousine,dealer_siebrecht_d2c_uslar
vgjdoixp,Fiat,500 e,ICON,Elektro,,Kleinwagen,compound_mosolf_kippenheim
vgks592d,Polestar,2,Long Range Single Motor,Elektro,2022-06-27,Limousine,dealer_eder_polestar_muenchen
vglthtbf,Skoda,Scala,Style,Benzin,2022-03-14,Limousine,compound_akb_kitzingen
vgnj0pgj,Polestar,2,Long Range Dual Motor,Elektro,,Limousine,compound_catzuelpich_zülpich
vgocpax3,Opel,Crossland,Elegance,Benzin,2022-09-08,SUV,dealer_siebrecht_d2c_uslar
vgol08hk,BMW,5er Touring,Basisvariante,Diesel,,Kombi,compound_akb_schoeneck
vgom92r4,Audi,Q8,competition plus,Plug-In-Hybrid,,SUV,compound_akb_kitzingen
vgp0unab,BMW,X1,Modell M Sport,Benzin,,SUV,compound_akb_schoeneck
vgpd0ukc,BMW,X6,M Sportpaket,Diesel,,SUV,compound_akb_schoeneck
vgq7v2nu,Opel,Mokka e,GS Line,Elektro,,SUV,dealer_siebrecht_d2c_uslar
vgqxfwh7,Fiat,500 e,ICON,Elektro,2022-12-20,Kleinwagen,compound_mosolf_kippenheim
vgr3ldap,Nissan,Leaf,N-Connecta,Elektro,2023-02-10,Limousine,compound_blg_d2c_atn2_neuss
vgr46lrj,Kia,XCeed,Vision,Plug-In-Hybrid,,SUV,compound_blg_saalanderdonau
vgtbe187,Opel,Corsa,Elegance,Benzin,,Limousine,compound_blg_saalanderdonau
vgxhml4z,Jeep,Compass,Upland,Plug-In-Hybrid,,SUV,compound_mosolf_ketzin
vh5go1m9,Peugeot,e-208,GT,Elektro,2022-07-25,Limousine,compound_akb_kitzingen
vh5zj612,BMW,4er Cabrio,Modell M Sport,Benzin,2022-06-27,Cabriolet,compound_akb_kitzingen
vh7ked6d,MG,4,Luxury,Elektro,2023-03-17,Limousine,compound_carserviceerkens_wachtendonk
vh8ekwf0,Renault,Captur,Techno,Benzin (mild-hybrid),,SUV,compound_blg_duisburg
vh34qwqh,Jeep,Compass,Upland,Plug-In-Hybrid,,SUV,compound_mosolf_kippenheim
vh80gp95,Opel,Grandland,GS Line,Benzin,,SUV,dealer_siebrecht_d2c_uslar
vha0cdw9,Fiat,500 e,ICON,Elektro,,Kleinwagen,compound_mosolf_kippenheim
vhae2db1,Jeep,Compass,Upland,Plug-In-Hybrid,,SUV,compound_mosolf_kippenheim
vhaobtmw,Fiat,500 e,ICON,Elektro,,Kleinwagen,compound_mosolf_kippenheim
vhbqqtad,Audi,RS 5 Sportback,,Benzin,2023-03-02,Limousine,compound_akb_kitzingen
vhc90w0n,Opel,Mokka e,GS Line,Elektro,,SUV,dealer_siebrecht_d2c_uslar
vhd84bkp,Kia,Rio,Vision,Benzin,,Limousine,compound_blg_duisburg
vhdr0uy4,Opel,Grandland,GS Line,Plug-In-Hybrid,,SUV,dealer_siebrecht_d2c_uslar
vhea2vg5,Opel,Corsa,GS Line,Benzin,2022-01-24,Limousine,compound_blg_neuss
vhept2j2,Opel,Zafira Life,Edition M,Diesel,2022-10-14,Van,compound_blg_akf_neuss
vhf2joat,Nissan,Qashqai,Tekna 4x4,Benzin (mild-hybrid),,SUV,compound_blg_d2c_atn2_neuss
vhf59au1,Fiat,500 e,ICON,Elektro,,Kleinwagen,compound_mosolf_kippenheim
vhfcepfh,Opel,Crossland,GS Line,Benzin,2023-03-20,SUV,dealer_siebrecht_d2c_uslar
vhfr7qgc,Tesla,Model Y,Long Range,Elektro,,SUV,compound_akb_kitzingen
vhfuj0g6,Polestar,2,Performance,Elektro,,Limousine,dealer_eder_polestar_muenchen
vhhm74gl,Renault,Clio,Evolution,Benzin,2023-02-15,Limousine,compound_blg_duisburg
vhiyezxd,Hyundai,KONA Elektro,Trend – Facelift 2021,Elektro,,SUV,compound_blg_saalanderdonau
vhj31pko,Nissan,Qashqai,Tekna,Benzin (mild-hybrid),2023-01-10,SUV,compound_blg_d2c_atn2_neuss
vhjxaxh6,Tesla,Model Y,Performance,Elektro,2022-12-21,SUV,compound_akb_kitzingen
vhnozr22,Tesla,Model Y,Long Range,Elektro,2023-01-05,SUV,compound_akb_kitzingen
vhonyl3x,BMW,X5,M Sportpaket,Diesel,2023-02-08,SUV,compound_akb_kitzingen
vhp4d8xi,Nissan,Qashqai,N-Connecta e-POWER,Benzin,,SUV,compound_blg_d2c_atn2_neuss
vhpapvqd,Opel,Corsa,Elegance,Benzin,,Limousine,dealer_siebrecht_d2c_uslar
vhr751pv,Opel,Insignia ST,Sports Tourer Elegance,Diesel,,Kombi,dealer_siebrecht_d2c_uslar
vhrhqwcv,Kia,e-Niro,Vision,Elektro,,SUV,compound_blg_duisburg
vhs9d41l,Fiat,500,Dolcevita,Benzin (mild-hybrid),,Kleinwagen,compound_mosolf_kippenheim
vhs66efr,Ford,Fiesta,ST-Line,Benzin,,Limousine,dealer_eder_akf_kolbermoor
vhuqv42u,Mitsubishi,Eclipse Cross,Select,Plug-In-Hybrid,2022-07-22,SUV,compound_blg_d2c_neuss
vhv5e44j,Opel,Corsa,GS Line,Benzin,,Limousine,dealer_siebrecht_d2c_uslar
vhxfizxk,Land Rover,Range Rover Evoque,R-Dynamic SE,Diesel (mild-hybrid),2022-07-07,SUV,dealer_ahgeisser_karlsruhe
vhyb742f,Jeep,Compass,S,Plug-In-Hybrid,,SUV,compound_mosolf_ketzin
vi2ot1nz,Jeep,Compass,Limited,Benzin,2022-03-22,SUV,compound_mosolf_kippenheim
vi2uwgwk,Opel,Corsa,Edition,Benzin,,Limousine,dealer_siebrecht_d2c_uslar
vi4qa93d,Fiat,500 e,ICON,Elektro,2022-09-27,Kleinwagen,compound_mosolf_kippenheim
vi4t7clq,Opel,Corsa,Elegance,Benzin,,Limousine,dealer_siebrecht_d2c_uslar
vi5dtvse,Audi,Q2,Advanced,Benzin,,SUV,compound_akb_kitzingen
vi7rxzc8,Opel,Grandland X,Edition,Benzin,2022-11-29,SUV,dealer_siebrecht_d2c_uslar
vi08pdam,Fiat,500,Dolcevita,Benzin (mild-hybrid),,Kleinwagen,compound_mosolf_kippenheim
vibt8pi7,Tesla,Model 3,Long Range,Elektro,,Limousine,compound_akb_kitzingen
vidq3ij9,Audi,Q3,S line,Diesel,,SUV,compound_akb_kitzingen
vikuxvba,Opel,Corsa,Elegance,Benzin,2022-05-30,Limousine,dealer_siebrecht_d2c_uslar
vim8ppnj,Opel,Grandland X,2020,Diesel,,SUV,dealer_sachsengarage_nossen
vimadoce,Opel,Corsa,Elegance,Benzin,2022-06-01,Limousine,dealer_siebrecht_d2c_uslar
vinz8aj1,Jeep,Compass,Limited,Benzin,2022-07-11,SUV,compound_mosolf_kippenheim
vios4mg3,Jeep,Compass,S,Plug-In-Hybrid,,SUV,compound_mosolf_kippenheim
viqs7lkl,Jeep,Compass,S,Plug-In-Hybrid,,SUV,compound_mosolf_kippenheim
viweg34p,Mazda,6 SW,Sports Line,Benzin,,Kombi,compound_blg_saalanderdonau
vj1ilryb,Ford,Fiesta,ST-Line,Benzin,,Limousine,dealer_eder_akf_kolbermoor
vj2fm6er,Polestar,2,Long Range Dual Motor,Elektro,,Limousine,compound_catzuelpich_zülpich
vj2m93x7,Nissan,Primastar,Tekna,Diesel,,Van,compound_blg_d2c_atn2_neuss
vj7bpyzo,Peugeot,508 SW,Allure,Benzin,2022-08-09,Kombi,dealer_eder_peugeot_rosenheim
vj7r2imo,Jeep,Compass,Upland,Plug-In-Hybrid,,SUV,compound_mosolf_kippenheim
vj9bx5vq,Tesla,Model Y,Long Range,Elektro,,SUV,compound_akb_kitzingen
vj9vv4uc,Opel,Corsa,Elegance,Benzin,,Limousine,dealer_siebrecht_d2c_uslar
vj19dygm,Nissan,Qashqai,Tekna+ 4x4,Benzin (mild-hybrid),,SUV,compound_blg_d2c_atn2_neuss
vja5rkik,Opel,Grandland X,2020,Benzin,,SUV,dealer_sachsengarage_nossen
vjb4c037,Jeep,Compass,Limited,Benzin,,SUV,compound_mosolf_kippenheim
vjbpdabr,Tesla,Model 3,Performance,Elektro,,Limousine,compound_akb_kitzingen
vjbrvqrm,BMW,X6,M Sportpaket,Diesel,,SUV,compound_akb_schoeneck
vjc9mvjm,VW,Golf Variant,Life,Benzin (mild-hybrid),,Kombi,compound_arsaltmann_wolnzach
vjcsbw7k,Ford,Focus,ST-Line,Benzin,,Kombi,dealer_eder_akf_kolbermoor
vjddyoxm,Opel,Crossland,GS Line,Benzin,,SUV,dealer_siebrecht_d2c_uslar
vjfy7whl,BMW,3er Touring,Modell Sport Line,Diesel,,Kombi,compound_akb_schoeneck
vjjnbr34,Opel,Corsa,Elegance,Benzin,,Limousine,dealer_siebrecht_d2c_uslar
vjjz7sct,VW,Golf Variant,Life,Benzin (mild-hybrid),,Kombi,compound_arsaltmann_wolnzach
vjmhzh5a,Audi,Q2,S line,Diesel,,SUV,compound_akb_kitzingen
vjna1lex,Peugeot,508 SW,GT,Plug-In-Hybrid,2022-12-05,Kombi,compound_akb_kitzingen
vjniz9d2,Opel,Mokka,GS Line,Benzin,2023-01-12,SUV,dealer_siebrecht_d2c_uslar
vjon96ev,Hyundai,i20,Edition 30 +,Benzin,2022-09-14,Limousine,compound_blg_saalanderdonau
vjp397if,Tesla,Model 3,Long Range,Elektro,2022-10-19,Limousine,compound_akb_kitzingen
vjq2y8ml,Fiat,500 e,ICON,Elektro,,Kleinwagen,compound_mosolf_kippenheim
vjrbcakb,Hyundai,KONA Elektro,Style,Elektro,,SUV,compound_blg_saalanderdonau
vjrhs8hx,Tesla,Model Y,Long Range,Elektro,,SUV,compound_akb_kitzingen
vjrm492q,BMW,3er Touring,Modell Sport Line,Benzin,,Kombi,compound_akb_schoeneck
vjsmiy90,Opel,Crossland,Elegance,Benzin,2022-11-04,SUV,dealer_siebrecht_d2c_uslar
vjt129dk,Jeep,Compass,S,Plug-In-Hybrid,,SUV,compound_mosolf_kippenheim
vju3gsj2,Tesla,Model Y,Long Range,Elektro,,SUV,compound_akb_kitzingen
vjw8r7cy,Land Rover,Range Rover Evoque,R-Dynamic SE,Benzin (mild-hybrid),2023-01-26,SUV,dealer_ahgeisser_karlsruhe
vjwskxwe,Tesla,Model 3,Long Range,Elektro,,Limousine,compound_akb_schoeneck
vjxzx9jo,Tesla,Model Y,Long Range,Elektro,,SUV,compound_akb_kitzingen
vk0wz0i0,Opel,Insignia ST,Sports Tourer Elegance,Diesel,2023-01-09,Kombi,dealer_siebrecht_d2c_uslar
vk4b23jg,Fiat,500,Dolcevita,Benzin (mild-hybrid),,Kleinwagen,compound_mosolf_kippenheim
vk5suzx7,Audi,Q7,S line,Benzin (mild-hybrid),2023-02-03,SUV,compound_akb_kitzingen
vk5ujpa3,BMW,3er Touring,Modell Sport Line,Diesel,,Kombi,compound_akb_schoeneck
vk7hhf9g,Opel,Astra,GS Line,Plug-In-Hybrid,,Limousine,dealer_siebrecht_d2c_uslar
vk8ke9tx,Mitsubishi,Eclipse Cross,Plus,Plug-In-Hybrid,,SUV,compound_blg_neuss
vk9racbk,VW,Passat Variant,Business,Benzin,2022-11-23,Kombi,compound_arsaltmann_wolnzach
vk34a4vo,Jeep,Compass,Upland,Plug-In-Hybrid,,SUV,compound_mosolf_kippenheim
vk80vyqy,Audi,Q2,S line,Benzin,,SUV,compound_akb_kitzingen
vk99aagf,Audi,Q2,S line,Benzin,,SUV,compound_akb_kitzingen
vk995u97,Opel,Zafira Life,Edition M,Diesel,2023-02-03,Van,compound_blg_neuss
vk8375iv,Opel,Grandland,GS Line,Benzin,,SUV,dealer_siebrecht_d2c_uslar
vkbyrn17,Fiat,500,Dolcevita,Benzin (mild-hybrid),,Kleinwagen,compound_mosolf_kippenheim
vkefr67z,Audi,RS Q3 Sportback,,Benzin,,SUV,compound_akb_kitzingen
vkjwsqyb,Jeep,Compass,S,Plug-In-Hybrid,,SUV,compound_mosolf_kippenheim
vkknr8zu,Fiat,500,Dolcevita,Benzin (mild-hybrid),,Kleinwagen,compound_mosolf_kippenheim
vklpeyar,Audi,Q2,S line,Diesel,,SUV,compound_akb_kitzingen
vkmwt0v4,Opel,Mokka e,GS Line,Elektro,,SUV,dealer_siebrecht_d2c_uslar
vkmzm7a2,Opel,Astra ST,Elegance,Diesel,,Kombi,compound_blg_neuss
vkpe0apt,Tesla,Model 3,Standard Range,Elektro,,Limousine,compound_akb_kitzingen
vkpngelf,Fiat,Tipo Kombi,S-Design,Benzin,2022-03-03,Kombi,compound_mosolf_kippenheim
vkqns9jk,Jeep,Compass,Limited,Benzin,2022-06-10,SUV,compound_mosolf_kippenheim
vkqqjyab,Opel,Astra ST,Elegance,Diesel,,Kombi,compound_blg_saalanderdonau
vkr60hkw,Land Rover,Discovery Sport,R-Dynamic SE,Diesel (mild-hybrid),,SUV,dealer_ahgeisser_karlsruhe
vkrtej2p,Opel,Corsa,Elegance,Benzin,,Limousine,dealer_siebrecht_d2c_uslar
vksdxy1t,Opel,Grandland X,Design Line,Benzin,,SUV,dealer_sachsengarage_nossen
vksg849j,Opel,Corsa,Elegance,Benzin,,Limousine,dealer_siebrecht_d2c_uslar
vkwntiwl,Nissan,Qashqai,Tekna,Benzin (mild-hybrid),,SUV,compound_blg_d2c_atn2_neuss
vkxowwtt,Audi,Q5,S line,Plug-In-Hybrid,,SUV,compound_akb_kitzingen
vkytor2y,Audi,Q2,Advanced,Benzin,,SUV,compound_akb_kitzingen
vkyxzys9,BMW,3er Touring,Modell Sport Line,Diesel,,Kombi,compound_akb_schoeneck
vl1cux1x,Fiat,500,Cult,Benzin (mild-hybrid),2022-04-01,Kleinwagen,compound_akb_schoeneck
vl1fufma,Nissan,Qashqai,Acenta,Benzin (mild-hybrid),2022-06-01,SUV,compound_blg_d2c_atn2_neuss
vl2eukoy,Jeep,Compass,Limited,Benzin,,SUV,compound_mosolf_kippenheim
vl3u4dmf,Opel,Grandland,GS Line,Plug-In-Hybrid,,SUV,dealer_siebrecht_d2c_uslar
vlaa8pu7,Audi,A3 Sportback,S line,Plug-In-Hybrid,,Limousine,compound_akb_kitzingen
vlc4383s,Jeep,Compass,Limited,Benzin,,SUV,compound_mosolf_kippenheim
vlcxc786,Audi,Q5 Sportback,S line,Diesel (mild-hybrid),2022-12-19,SUV,compound_akb_kitzingen
vle6c7w5,Opel,Corsa e,GS Line,Elektro,,Limousine,dealer_siebrecht_d2c_uslar
vle8xfs7,Fiat,500C,Dolcevita,Benzin (mild-hybrid),,Cabriolet,compound_mosolf_ketzin
vlg506m2,Opel,Grandland,Ultimate,Diesel,2023-02-14,SUV,dealer_siebrecht_d2c_uslar
vli6spmg,Land Rover,Discovery Sport,R-Dynamic SE,Benzin (mild-hybrid),2022-08-17,SUV,dealer_ahgeisser_karlsruhe
vli830l7,Polestar,2,Long Range Single Motor,Elektro,2022-01-10,Limousine,dealer_eder_polestar_muenchen
vlibdwgz,Hyundai,KONA Elektro,Trend – Facelift 2021,Elektro,2022-09-29,SUV,compound_blg_saalanderdonau
vliofuzj,Peugeot,508 SW,Allure,Benzin,2023-02-27,Kombi,dealer_eder_peugeot_rosenheim
vljm1gqs,Audi,Q3 Sportback,S line,Plug-In-Hybrid,,SUV,compound_akb_kitzingen
vlkc8ue3,Nissan,Qashqai,Tekna,Benzin (mild-hybrid),,SUV,compound_blg_d2c_atn2_neuss
vllofg6a,Kia,XCeed,Spirit,Benzin,2022-12-23,SUV,compound_blg_duisburg
vlm7jssm,Audi,RS 7 Sportback,,Benzin (mild-hybrid),,Limousine,compound_akb_kitzingen
vlneknxf,Fiat,500C,Dolcevita,Benzin (mild-hybrid),,Cabriolet,compound_mosolf_ketzin
vlpt1ujx,Audi,SQ5 Sportback,,Diesel (mild-hybrid),,SUV,compound_akb_kitzingen
vlr0e30i,Ford,Focus,ST-Line,Benzin,,Kombi,dealer_eder_akf_kolbermoor
vls8id0h,Audi,Q5 Sportback,S line,Benzin (mild-hybrid),,SUV,compound_akb_kitzingen
vlsdprkd,Jeep,Compass,Limited,Benzin,,SUV,compound_mosolf_kippenheim
vlsl0hwc,Audi,Q3 Sportback,S line,Diesel,,SUV,compound_akb_kitzingen
vltatm6z,Polestar,2,Performance,Elektro,,Limousine,dealer_eder_polestar_muenchen
vltjcsuz,BMW,2er Coupé,Modell M Sport,Benzin,,Coupé,compound_akb_kitzingen
vlty3oym,Polestar,2,Long Range Dual Motor,Elektro,2022-06-09,Limousine,dealer_eder_polestar_muenchen
vlty42x8,Tesla,Model Y,Performance,Elektro,,SUV,compound_akb_kitzingen
vlu2kuez,Volvo,XC90,R-Design,Plug-In-Hybrid,,SUV,compound_akf_quickborn
vlu11p6n,Opel,Mokka e,GS Line,Elektro,2022-12-13,SUV,dealer_siebrecht_d2c_uslar
vlvxjqni,Opel,Insignia ST,Elegance,Benzin,2022-12-10,Kombi,dealer_siebrecht_d2c_uslar
vm0g9gig,Audi,SQ5,,Diesel (mild-hybrid),,SUV,compound_akb_kitzingen
vm1fk5pd,BMW,X4,Modell M Sport,Benzin,,SUV,compound_akb_schoeneck
vm3f99qh,Tesla,Model 3,Partieller Premium-Innenraum,Elektro,,Limousine,compound_akb_schoeneck
vm3fg2cd,Audi,A3 Sportback,S line,Plug-In-Hybrid,,Limousine,compound_akb_kitzingen
vm6ndjds,Opel,Grandland,GS Line,Benzin,,SUV,dealer_siebrecht_d2c_uslar
vm9ra89n,Tesla,Model 3,Long Range,Elektro,2022-10-31,Limousine,compound_akb_kitzingen
vm49k1kg,Tesla,Model 3,Long Range,Elektro,,Limousine,compound_akb_kitzingen
vm78mzvl,Opel,Corsa,Elegance,Benzin,2022-10-19,Limousine,dealer_siebrecht_d2c_uslar
vm91afcl,Jeep,Compass,Upland,Plug-In-Hybrid,,SUV,compound_mosolf_kippenheim
vm721owi,Kia,ProCeed,GT,Benzin,,Kombi,compound_blg_duisburg
vmacl8tw,Citroen,C5 Aircross,Shine Pack,Plug-In-Hybrid,,SUV,compound_akb_kitzingen
vmakl46j,Fiat,500,Dolcevita,Benzin (mild-hybrid),,Kleinwagen,compound_mosolf_kippenheim
vmayje44,Opel,Mokka e,GS Line,Elektro,,SUV,dealer_siebrecht_d2c_uslar
vmddu2o2,Opel,Corsa,Elegance,Benzin,,Limousine,dealer_siebrecht_d2c_uslar
